timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_B,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_A,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,DAGOR_BETA,BREAKWATERD_SLO,BREAKWATERD_LOAD_SHEDDING,BREAKWATER_SLO,CHARON_TRACK_PRICE,DAGOR_UMAX,BREAKWATER_RTT,TOKEN_UPDATE_RATE,PRICE_STEP,BREAKWATERD_INITIAL_CREDIT,RATE_LIMITING,BREAKWATERD_A,LATENCY_THRESHOLD,PRICE_STRATEGY,BREAKWATER_TRACK_CREDIT,INTERCEPT,PRICE_UPDATE_RATE,LAZY_UPDATE,BREAKWATER_CLIENT_EXPIRATION,DAGOR_QUEUING_THRESHOLD,DAGOR_ALPHA,BREAKWATER_B,LOAD_SHEDDING
0614_1100,search-hotel,breakwater,5000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-5000-0614_1100.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0744,search-hotel,breakwaterd,3000,2825.9538785958157,2825.9538785958157,18.703326679999993,13.153029999999996,6.632908,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-3000-0614_0744.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1056,search-hotel,charon,3000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-3000-0614_1056.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0939,search-hotel,charon,4000,3322.9541469426913,3322.9541469426913,19.28620604000002,13.303724999999998,7.420901,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-4000-0614_0939.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0935,search-hotel,charon,2000,1672.5676268515228,1672.5676268515228,15.11635132000002,9.05897214999999,6.187101,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0614_0935.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0810,search-hotel,charon,7000,4120.7359512945495,4120.7359512945495,56.72229836000007,34.13242370000001,12.060036,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-7000-0614_0810.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1233,search-hotel,breakwater,3000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-3000-0614_1233.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0945,search-hotel,charon,7000,4407.470685151289,4168.839312233919,150.93666707,106.85682004999985,14.4325555,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-7000-0614_0945.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0836,search-hotel,dagor,1000,1000.7050004455962,1000.7050004455962,13.927983110000001,11.014767050000001,7.7955235,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-1000-0614_0836.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1258,search-hotel,breakwaterd,6000,2472.1153569913445,243.33362806784876,990.95135062,929.9455303000001,407.045999,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-6000-0614_1258.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_0759,search-hotel,charon,2000,1540.5720396594375,1515.4634092539025,116.25221515999996,10.631631399999998,6.32095,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0614_0759.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1308,search-hotel,breakwaterd,1000,933.6607231556222,933.6607231556222,14.479452219999976,10.98316555,7.6987805,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-1000-0614_1308.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1005,search-hotel,dagor,7000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-7000-0614_1005.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1125,search-hotel,breakwater,8000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0614_1125.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0803,search-hotel,breakwater,7000,1576.5082677213118,25.173179342221793,995.86597363,976.20525575,700.7977195,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-7000-0614_0803.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1158,search-hotel,charon,5000,3922.440580171122,3922.440580171122,43.985533950000026,28.597690899999996,8.9778155,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-5000-0614_1158.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1143,search-hotel,breakwaterd,7000,5714.991481478988,292.94506872953593,953.38621439,878.9809548499995,350.98240150000004,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-7000-0614_1143.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_0931,search-hotel,charon,9000,1783.9387863901436,349.5514294404888,990.4948874,944.4781855499998,437.866723,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-9000-0614_0931.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1122,search-hotel,breakwater,7000,761.9386886738308,671.7814412405637,105.25730204,98.73285419999998,47.445824,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-7000-0614_1122.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1237,search-hotel,dagor,5000,4905.030127107522,4905.030127107522,55.83728249000007,43.83415399999999,17.0875315,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-5000-0614_1237.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1300,search-hotel,breakwaterd,7000,4694.166095437686,251.7388911989978,999.42313308,982.948601,523.287514,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-7000-0614_1300.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1007,search-hotel,dagor,4000,872.019250467044,20.791482830210025,996.44941125,977.6615527499999,754.2818015,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-4000-0614_1007.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1057,search-hotel,charon,4000,2863.900865896482,873.5923415377594,631.2698828599997,522.3180306999999,223.332581,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-4000-0614_1057.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0820,search-hotel,breakwater,2000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-2000-0614_0820.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0643,search-hotel,charon,2000,1671.0497646920244,1671.0497646920244,16.156413799999996,9.24742705,6.2458290000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0614_0643.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1102,search-hotel,breakwater,6000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-6000-0614_1102.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1146,search-hotel,dagor,9000,981.1250802139471,23.425311992705094,987.48483784,946.5555710999998,585.887847,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-9000-0614_1146.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1054,search-hotel,breakwater,2000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-2000-0614_1054.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1226,search-hotel,breakwaterd,6000,162.67620682816928,3.239351971687254,994.87354054,962.5517148999999,611.786357,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-6000-0614_1226.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_0752,search-hotel,breakwater,2000,373.54430507367465,373.54430507367465,30.52111724,22.847873999999976,12.1373395,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-2000-0614_0752.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1134,search-hotel,breakwater,7000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-7000-0614_1134.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1208,search-hotel,charon,10000,4474.2308673857,3273.0193501871536,386.74409992,368.7300364,18.96471,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-10000-0614_1208.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1147,search-hotel,breakwaterd,9000,2392.792631397059,172.28994622596755,1034.0885083999997,994.502594,435.015929,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-9000-0614_1147.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_0840,search-hotel,dagor,2000,1999.137249777824,1999.137249777824,12.311491990000023,8.858769199999996,6.1057185,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-2000-0614_0840.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1042,search-hotel,breakwaterd,6000,5820.001681213522,4806.47301933181,132.78521679999997,117.738541,68.09866,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-6000-0614_1042.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1148,search-hotel,dagor,10000,655.386483430649,49.57887622085468,1003.82242796,950.1272416,538.040051,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-10000-0614_1148.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1310,search-hotel,charon,2000,1609.8551130398264,1609.8551130398264,13.387260980000004,8.9372619,6.2452404999999995,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0614_1310.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1111,search-hotel,charon,8000,830.2396514780672,7.920583759208567,997.2890735,979.9908275,783.584919,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0614_1111.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0830,search-hotel,dagor,7000,266.42637972042365,6.834061041833226,994.83733354,978.5725831,669.5415355,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-7000-0614_0830.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1106,search-hotel,breakwater,8000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0614_1106.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1153,search-hotel,charon,2000,1418.2850661362452,1418.2850661362452,15.298049470000048,8.93193105,6.3660875,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0614_1153.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1142,search-hotel,dagor,7000,2401.5476280467005,128.92177979654036,991.2278492899999,965.8767950000001,439.421403,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-7000-0614_1142.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_0653,search-hotel,breakwater,3000,793.2584969729696,793.2584969729696,44.128057899999995,34.1279884,12.011853,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-3000-0614_0653.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1210,search-hotel,charon,1000,819.6107468791841,819.6107468791841,13.499570950000006,10.6078295,7.715408,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-1000-0614_1210.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0729,search-hotel,dagor,6000,5697.8210335179265,5050.156653504433,129.00670510999998,108.09202585,59.924991,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-6000-0614_0729.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1111,search-hotel,breakwater,1000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-1000-0614_1111.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0952,search-hotel,breakwater,10000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-10000-0614_0952.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1132,search-hotel,dagor,2000,1999.2884547951237,1999.2884547951237,16.202709569999996,9.659639899999997,6.2847905,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-2000-0614_1132.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_0849,search-hotel,dagor,8000,2805.1166783054005,79.61217152907098,993.7987771200001,936.9758426,516.447136,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-8000-0614_0849.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_0741,search-hotel,charon,7000,762.6589558752062,0.4150148499230217,998.3871482000001,986.6610509999999,816.419882,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-7000-0614_0741.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1318,search-hotel,breakwater,6000,1644.1344531108298,1626.774377294644,91.28255703999997,48.82762379999996,21.676459,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-6000-0614_1318.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0838,search-hotel,dagor,1000,1000.1345210174468,1000.1345210174468,14.193816999999997,11.450863999999997,7.826155,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-1000-0614_0838.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1217,search-hotel,breakwaterd,3000,692.0248064903976,24.969967244498886,995.09573961,969.8566962499999,680.3551685,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-3000-0614_1217.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1209,search-hotel,dagor,10000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-10000-0614_1209.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_0956,search-hotel,breakwater,9000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-9000-0614_0956.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_1206,search-hotel,breakwaterd,9000,2382.8220520994573,66.93772088317186,999.7123603,987.63610255,641.2865685,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-9000-0614_1206.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1028,search-hotel,dagor,9000,936.6992639373236,0.40881582714122144,998.73780816,976.7932928,570.533191,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-9000-0614_1028.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_0749,search-hotel,charon,10000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-10000-0614_0749.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_1030,search-hotel,dagor,10000,695.8114307704398,19.241346934581436,989.06728692,953.9771981,464.717985,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-10000-0614_1030.json,1000us,400,true,0.02,10ms,0.001,5443us,2.6518845382867213,12500us,true,12500us,false,16,1000us,10ms,0,400,true,0.001,100us,step,false,dagor,10ms,false,10ms,2170us,1.373789474400865,0.02,true
0614_1151,search-hotel,charon,1000,795.1005517142663,795.1005517142663,13.31503974,10.4851076,7.6898965,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-1000-0614_1151.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0701,search-hotel,breakwater,7000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-7000-0614_0701.json,1000us,1343,true,0.02,10ms,0.1709319136810888,10ms,0.01,12500us,true,4618us,false,20,75178us,10ms,0,400,true,0.001,100us,step,false,breakwater,10ms,false,16us,2ms,0.05,6.442487209924828,true
0614_0814,search-hotel,charon,9000,4224.459228672031,3533.9489403525613,200.89953544,183.55789909999993,21.747899,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-9000-0614_0814.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
0614_0905,search-hotel,breakwaterd,6000,5747.154526182025,4584.425396553866,134.71593515999996,118.37183719999999,64.593557,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-6000-0614_0905.json,8293us,525,true,0,83591us,11.691097436020767,10ms,0.01,54512us,true,33723us,false,20,5162us,10ms,0,4470,true,1.8653876432577174,100us,step,false,breakwaterd,10ms,false,1272us,2ms,0.05,2.3130609508714826,true
0614_1212,search-hotel,charon,2000,1711.7721179591942,1711.7721179591942,12.390022120000086,8.505545399999999,6.089395,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0614_1212.json,1000us,400,true,0.02,10ms,0.001,10ms,0.01,12500us,true,12500us,false,20,1000us,78826us,65,400,true,0.001,176us,linear,false,charon,28403us,true,10ms,2ms,0.05,0.02,true
