timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,INTERCEPT,BREAKWATERD_LOAD_SHEDDING,RATE_LIMITING,BREAKWATER_B,BREAKWATER_CLIENT_EXPIRATION,BREAKWATER_RTT,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,DAGOR_UMAX,BREAKWATER_TRACK_CREDIT,LAZY_UPDATE,PRICE_STEP,CHARON_TRACK_PRICE,BREAKWATER_A,TOKEN_UPDATE_RATE,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_B,DAGOR_ALPHA,BREAKWATER_SLO,BREAKWATER_LOAD_SHEDDING,LATENCY_THRESHOLD,PRICE_STRATEGY,PRICE_UPDATE_RATE,DAGOR_QUEUING_THRESHOLD,LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,BREAKWATERD_A,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_SLO,BREAKWATERD_RTT,DAGOR_BETA
0610_1422,motivate-set,dagor,30000,14132.288202076,9196.462146409145,936.69799979,729.1986724000002,82.46537000000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1422.json,dagor,true,true,0.02,10ms,1000us,1000us,5,false,false,0,false,0.001,10ms,10ms,0.02,1.6572011277819443,12500us,true,100us,step,10ms,1000us,true,400,0.001,400,12500us,1000us,1.9130313407473518
0610_1459,motivate-set,charon,30000,7955.484344551535,7432.202790066888,273.15404712000003,165.82444289999987,29.535086,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1459.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,41,false,0.001,71178us,10ms,0.02,0.05,12500us,true,176us,linear,21571us,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_0938,search-hotel,charon,9000,8927.458291329454,7641.850476347655,43.20629324000003,30.7996435,14.031903,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-9000-0613_0938.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,400,false,0.001,46706us,10ms,0.02,0.05,12500us,true,1931us,linear,1370us,2ms,true,400,0.001,400,12500us,1000us,0.01
0611_0243,S_161142529,breakwaterd,1000,593.1449742760103,593.1449742760103,74.53424309999998,72.7886403,70.02865700000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-1000-0611_0243.json,breakwaterd,true,true,8.958862181960669,2141us,13268us,10ms,20,false,false,0,false,8.097836752950782,10ms,50492us,9.494892587070712,0.05,34867us,true,100us,step,10ms,2ms,true,2892,1.1474597295337519,385,26591us,8754us,0.01
0613_0809,search-hotel,charon,10000,9559.590550010651,6703.783125706925,51.95182860000008,39.035967,18.840451,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-10000-0613_0809.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,400,false,0.001,46706us,10ms,0.02,0.05,12500us,true,1931us,linear,1370us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_2329,motivate-get,dagor,28000,2448.5684383713087,1006.4890318455251,3418.726845279993,765.02556395,62.070848,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-28000-0610_2329.json,dagor,true,true,0.02,10ms,1000us,16214us,18,false,false,0,false,0.001,10ms,10ms,0.02,9.682615757193975,12500us,true,100us,step,10ms,138772us,true,400,0.001,400,12500us,1000us,0.9402725344777285
0610_2000,motivate-set,breakwaterd,30000,6659.779749149551,4153.609382270604,932.32912079,571.6361952500009,90.09145649999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0610_2000.json,breakwaterd,true,true,4.801880451158127,4665us,12881us,10ms,20,false,false,0,false,25.207288874023742,10ms,55235us,1.0586457982971709,0.05,22585us,true,100us,step,10ms,2ms,true,3726,8.065554750541684,949,58031us,7468us,0.01
0613_0823,search-hotel,breakwaterd,3000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-3000-0613_0823.json,breakwaterd,true,true,8.946066635038473,426us,3396us,10ms,20,false,false,0,false,26.29167456888115,10ms,96210us,4.211076250050522,0.05,44028us,true,100us,step,10ms,2ms,true,2666,0.983468338330501,40,32086us,14145us,0.01
0610_2129,S_149998854,charon,1000,957.6325458938643,957.6325458938643,118.86154364999999,116.49605100000001,113.8932825,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-1000-0610_2129.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,48,false,0.001,75666us,10ms,0.02,0.05,12500us,true,13360us,linear,8394us,2ms,true,400,0.001,400,12500us,1000us,0.01
0611_0025,motivate-get,dagor,28000,6383.163397963869,2859.146159631889,1745.7204128000012,770.7323383999998,47.153275,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-28000-0611_0025.json,dagor,true,true,0.02,10ms,1000us,16214us,18,false,false,0,false,0.001,10ms,10ms,0.02,9.682615757193975,12500us,true,100us,step,10ms,138772us,true,400,0.001,400,12500us,1000us,0.9402725344777285
0610_2013,motivate-get,charon,28000,7618.639621349072,4913.438289453645,975.4902778500001,731.8321916500001,27.727891,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-28000-0610_2013.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,334,false,0.001,70011us,10ms,0.02,0.05,12500us,true,6896us,linear,646us,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_1108,search-hotel,dagor,4000,465.73829912662694,465.11786622370516,13.440750880000026,11.341898099999998,8.0143375,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-4000-0613_1108.json,dagor,true,true,0.02,10ms,1000us,6505us,5,false,false,0,false,0.001,10ms,10ms,0.02,9.163318105493886,12500us,true,100us,step,10ms,95360us,true,400,0.001,400,12500us,1000us,0.1787893670277385
0610_1822,motivate-get,charon,30000,5567.456496509621,3059.3947686712177,3720.935886279998,829.1438813999999,35.097668,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_1822.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,334,false,0.001,70011us,10ms,0.02,0.05,12500us,true,6896us,linear,646us,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_0608,search-hotel,breakwater,18000,333.4169541226496,0.0,955.10144772,929.3527002,735.674592,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-18000-0613_0608.json,breakwater,true,true,0.7571047404171498,913us,10038us,10ms,20,false,false,0,false,0.5521871963673674,10ms,10ms,0.02,0.05,12846us,true,100us,step,10ms,2ms,true,400,0.001,237,12500us,1000us,0.01
0611_1611,S_149998854,plain,550,385.37394125550986,383.2503609527678,121.6343885099999,116.323122,113.882126,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-plain-parallel-capacity-550-0611_1611.json,plain,true,true,0.02,10ms,1000us,10ms,20,false,false,0,false,0.001,10ms,10ms,0.02,0.05,12500us,true,100us,step,10ms,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_1736,motivate-set,breakwater,30000,15720.403532701315,8455.411084830424,798.1196935600001,665.5988269999999,102.24467949999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1736.json,breakwater,true,true,8.228030685972415,512us,22413us,10ms,20,false,false,0,false,0.11338986265983952,10ms,10ms,0.02,0.05,18910us,true,100us,step,10ms,2ms,true,400,0.001,897,12500us,1000us,0.01
0610_2345,motivate-set,breakwaterd,30000,7986.381124750075,4995.308645247923,1030.6856225200006,771.9965523999998,95.454208,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0610_2345.json,breakwaterd,true,true,4.801880451158127,4665us,12881us,10ms,20,false,false,0,false,25.207288874023742,10ms,55235us,1.0586457982971709,0.05,22585us,true,100us,step,10ms,2ms,true,3726,8.065554750541684,949,58031us,7468us,0.01
0610_2121,motivate-get,breakwater,24000,10949.431213820562,5921.999651802509,971.6693872000002,489.0302499999971,35.964246,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-24000-0610_2121.json,breakwater,true,true,8.377796521051744,17us,29720us,10ms,20,false,false,0,false,1.8228921930051563,10ms,10ms,0.02,0.05,15185us,true,100us,step,10ms,2ms,true,400,0.001,1183,12500us,1000us,0.01
0610_1633,motivate-set,charon,30000,13671.388246064644,7387.689709558772,886.34937323,660.2854918,109.492598,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1633.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,235,false,0.001,68489us,10ms,0.02,0.05,12500us,true,9463us,linear,736us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_2334,S_149998854,breakwaterd,1000,431.1976024224925,431.1976024224925,120.48166328,118.3481518,115.053977,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-1000-0610_2334.json,breakwaterd,true,true,8.781174363909454,137us,8346us,10ms,20,false,false,0,false,6.133567491945523,10ms,82067us,1.981014890848788,0.05,28375us,true,100us,step,10ms,2ms,true,4841,1.4038693859523377,670,58462us,6955us,0.01
0613_0601,search-hotel,charon,18000,3396.1890278578708,22.208588017863036,781.7509827199991,612.08250555,325.2782365,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-18000-0613_0601.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,9,false,0.001,87721us,10ms,0.02,0.05,12500us,true,3707us,linear,4657us,2ms,true,400,0.001,400,12500us,1000us,0.01
0611_0033,motivate-get,breakwaterd,18000,15511.601014828997,1115.2973483782896,581.2363656599996,372.9620778999999,108.22786,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-18000-0611_0033.json,breakwaterd,true,true,4.801880451158127,4665us,12881us,10ms,20,false,false,0,false,25.207288874023742,10ms,55235us,1.0586457982971709,0.05,22585us,true,100us,step,10ms,2ms,true,3726,8.065554750541684,949,58031us,7468us,0.01
0613_0514,search-hotel,breakwaterd,18000,4237.719647264113,2.9125935865729438,443.63061466000016,381.9006389,190.209576,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-18000-0613_0514.json,breakwaterd,true,true,8.946066635038473,426us,3396us,10ms,20,false,false,0,false,26.29167456888115,10ms,96210us,4.211076250050522,0.05,44028us,true,100us,step,10ms,2ms,true,2666,0.983468338330501,40,32086us,14145us,0.01
0610_2314,S_161142529,breakwaterd,1000,670.2428089542706,670.2428089542706,73.9043926,72.5701048,69.955486,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-1000-0610_2314.json,breakwaterd,true,true,8.958862181960669,2141us,13268us,10ms,20,false,false,0,false,8.097836752950782,10ms,50492us,9.494892587070712,0.05,34867us,true,100us,step,10ms,2ms,true,2892,1.1474597295337519,385,26591us,8754us,0.01
0610_2031,S_161142529,dagor,1000,998.6201711153067,998.6201711153067,74.33378875999999,72.3100782,69.334361,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-1000-0610_2031.json,dagor,true,true,0.02,10ms,1000us,3806us,9,false,false,0,false,0.001,10ms,10ms,0.02,1.189880849637384,12500us,true,100us,step,10ms,6193us,true,400,0.001,400,12500us,1000us,2.0144790634632894
0611_1446,S_102000854,plain,6000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-plain-parallel-capacity-6000-0611_1446.json,plain,true,true,0.02,10ms,1000us,10ms,20,false,false,0,false,0.001,10ms,10ms,0.02,0.05,12500us,true,100us,step,10ms,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_2103,S_102000854,charon,1000,963.5000705932792,963.5000705932792,45.43393637,43.84152364999999,41.6177485,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-1000-0610_2103.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,148,false,0.001,28631us,10ms,0.02,0.05,12500us,true,684us,linear,1391us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_2209,motivate-get,breakwater,12000,10595.092834580228,10569.972186541032,30.246452699999924,20.99367929999998,6.580233,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0610_2209.json,breakwater,true,true,8.377796521051744,17us,29720us,10ms,20,false,false,0,false,1.8228921930051563,10ms,10ms,0.02,0.05,15185us,true,100us,step,10ms,2ms,true,400,0.001,1183,12500us,1000us,0.01
0610_1628,motivate-set,breakwater,30000,20945.887137814905,8447.819849745087,954.3749511599997,778.4559548999998,185.205756,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1628.json,breakwater,true,true,3.184128273170362,6630us,14604us,10ms,20,false,false,0,false,17.931323982144193,10ms,10ms,0.02,0.05,15216us,true,100us,step,10ms,2ms,true,400,0.001,673,12500us,1000us,0.01
0611_0011,motivate-get,breakwater,28000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-28000-0611_0011.json,breakwater,true,true,8.377796521051744,17us,29720us,10ms,20,false,false,0,false,1.8228921930051563,10ms,10ms,0.02,0.05,15185us,true,100us,step,10ms,2ms,true,400,0.001,1183,12500us,1000us,0.01
0610_1602,motivate-set,charon,30000,14292.53776727884,14266.786003772324,103.14211588000003,73.6863766,37.822904,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1602.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,288,false,0.001,34186us,10ms,0.02,0.05,12500us,true,4228us,linear,103us,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_0838,search-hotel,breakwater,3000,1246.3109650933548,1155.5214712494414,161.96933236,107.87127060000002,6.41951,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-3000-0613_0838.json,breakwater,true,true,0.25500104017669356,869us,5002us,10ms,20,false,false,0,false,12.9173644646232,10ms,10ms,0.02,0.05,1774us,true,100us,step,10ms,2ms,true,400,0.001,1,12500us,1000us,0.01
0610_1458,motivate-set,dagor,30000,1949.6612899228905,1941.6409544651624,104.61483860000008,84.281003,53.389659,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1458.json,dagor,true,true,0.02,10ms,1000us,1000us,20,false,false,0,false,0.001,10ms,10ms,0.02,0.0,12500us,true,100us,step,10ms,128005us,true,400,0.001,400,12500us,1000us,0.0
0613_0735,search-hotel,charon,6000,5982.058656365615,5982.058656365615,14.901323450000007,10.83348575,5.3386700000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-6000-0613_0735.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,400,false,0.001,46706us,10ms,0.02,0.05,12500us,true,1931us,linear,1370us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_1413,motivate-set,dagor,30000,20154.616829731305,6404.2765204771285,918.3621300799999,733.1367284,242.838316,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1413.json,dagor,true,true,0.02,10ms,1000us,9509us,6,false,false,0,false,0.001,10ms,10ms,0.02,9.085955030930956,12500us,true,100us,step,10ms,58267us,true,400,0.001,400,12500us,1000us,0.8808424451210385
0613_1035,search-hotel,charon,14000,10687.12782928841,4172.827495296677,165.32084928000023,93.63263979999996,29.222408,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-14000-0613_1035.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,400,false,0.001,46706us,10ms,0.02,0.05,12500us,true,1931us,linear,1370us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_2256,motivate-get,charon,20000,8966.623520559147,8594.2639072745,109.78918550999936,36.278472199999946,9.3567305,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0610_2256.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,334,false,0.001,70011us,10ms,0.02,0.05,12500us,true,6896us,linear,646us,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_1115,search-hotel,dagor,8000,574.299760300359,573.7832107767933,15.9525044,11.99563979999999,7.797267,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-8000-0613_1115.json,dagor,true,true,0.02,10ms,1000us,6505us,5,false,false,0,false,0.001,10ms,10ms,0.02,9.163318105493886,12500us,true,100us,step,10ms,95360us,true,400,0.001,400,12500us,1000us,0.1787893670277385
0610_1409,motivate-set,breakwater,30000,23348.1558243889,13605.690703120414,916.1096482999994,681.7777166999995,101.172855,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1409.json,breakwater,true,true,2.074205711598775,6978us,1000us,10ms,20,false,false,0,false,30.0,10ms,10ms,0.02,0.05,26709us,true,100us,step,10ms,2ms,true,400,0.001,1,12500us,1000us,0.01
0610_1219,motivate-get,breakwaterd,16000,12267.121048350684,6219.430984144902,151.54398969999997,101.0416121,39.5863955,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-16000-0610_1219.json,breakwaterd,true,true,9.873027806416664,4947us,18100us,10ms,20,false,false,0,false,8.52203709658313,10ms,45230us,7.16324267765976,0.05,23536us,true,100us,step,10ms,2ms,true,1415,9.892631925098605,270,11335us,16898us,0.01
0613_0918,search-hotel,breakwater,13000,584.0031213421771,0.0,986.48358724,970.4842454,586.176504,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-13000-0613_0918.json,breakwater,true,true,0.25500104017669356,869us,5002us,10ms,20,false,false,0,false,12.9173644646232,10ms,10ms,0.02,0.05,1774us,true,100us,step,10ms,2ms,true,400,0.001,1,12500us,1000us,0.01
0610_1215,motivate-get,breakwaterd,10000,7730.319686966545,7720.319009369614,26.078790330000043,14.952998549999988,6.172074,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-10000-0610_1215.json,breakwaterd,true,true,9.873027806416664,4947us,18100us,10ms,20,false,false,0,false,8.52203709658313,10ms,45230us,7.16324267765976,0.05,23536us,true,100us,step,10ms,2ms,true,1415,9.892631925098605,270,11335us,16898us,0.01
0610_1235,motivate-set,breakwaterd,18000,5815.903818667431,5810.120080550222,92.37112559999996,78.030139,42.063278,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-18000-0610_1235.json,breakwaterd,true,true,9.873027806416664,4947us,18100us,10ms,20,false,false,0,false,8.52203709658313,10ms,45230us,7.16324267765976,0.05,23536us,true,100us,step,10ms,2ms,true,1415,9.892631925098605,270,11335us,16898us,0.01
0610_1824,motivate-get,breakwater,12000,9511.130003333741,9361.771035462481,43.84397379999998,32.18705825,8.598294500000002,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0610_1824.json,breakwater,true,true,8.377796521051744,17us,29720us,10ms,20,false,false,0,false,1.8228921930051563,10ms,10ms,0.02,0.05,15185us,true,100us,step,10ms,2ms,true,400,0.001,1183,12500us,1000us,0.01
0611_1624,S_161142529,plain,150,110.21373632398587,104.73102253731044,885.0270305999994,70.97427459999999,65.787732,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-plain-parallel-capacity-150-0611_1624.json,plain,true,true,0.02,10ms,1000us,10ms,20,false,false,0,false,0.001,10ms,10ms,0.02,0.05,12500us,true,100us,step,10ms,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_0619,search-hotel,charon,18000,1239.1865663873446,1079.462267755006,71.20723332000003,41.902583999999926,9.0408285,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-18000-0613_0619.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,220,false,0.001,48223us,10ms,0.02,0.05,12500us,true,193us,linear,4943us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_2133,motivate-set,dagor,22000,4944.957795461711,4940.593313735796,90.77221021999998,66.30905560000001,32.096103,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0610_2133.json,dagor,true,true,0.02,10ms,1000us,16214us,18,false,false,0,false,0.001,10ms,10ms,0.02,9.682615757193975,12500us,true,100us,step,10ms,138772us,true,400,0.001,400,12500us,1000us,0.9402725344777285
0613_0657,search-hotel,dagor,18000,166.08173545161588,0.0,983.968326,966.403451,669.3259785,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-18000-0613_0657.json,dagor,true,true,0.02,10ms,1000us,16214us,18,false,false,0,false,0.001,10ms,10ms,0.02,9.682615757193975,12500us,true,100us,step,10ms,138772us,true,400,0.001,400,12500us,1000us,0.9402725344777285
0610_1855,motivate-get,breakwaterd,16000,12123.384621984073,5295.251391287562,218.81279392000093,133.74607979999988,45.347221,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-16000-0610_1855.json,breakwaterd,true,true,4.801880451158127,4665us,12881us,10ms,20,false,false,0,false,25.207288874023742,10ms,55235us,1.0586457982971709,0.05,22585us,true,100us,step,10ms,2ms,true,3726,8.065554750541684,949,58031us,7468us,0.01
0610_1914,S_149998854,charon,1000,994.8596851386794,994.8596851386794,118.66389974999998,116.5851635,113.873957,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-1000-0610_1914.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,48,false,0.001,75666us,10ms,0.02,0.05,12500us,true,13360us,linear,8394us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_1704,motivate-set,charon,30000,13935.40720517366,4146.566654852185,924.6275875999994,693.1563221999999,233.85298,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1704.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,164,false,0.001,10405us,10ms,0.02,0.05,12500us,true,1191us,linear,447us,2ms,true,400,0.001,400,12500us,1000us,0.01
0610_1720,motivate-set,charon,1000,992.0281233547381,992.0281233547381,26.72659327,26.16755435,24.946954,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-1000-0610_1720.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,334,false,0.001,70011us,10ms,0.02,0.05,12500us,true,6896us,linear,646us,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_0610,search-hotel,breakwater,18000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-18000-0613_0610.json,breakwater,true,true,7.357823650958136,856us,25780us,10ms,20,false,false,0,false,1.2764206919055143,10ms,10ms,0.02,0.05,5070us,true,100us,step,10ms,2ms,true,400,0.001,1487,12500us,1000us,0.01
0611_0020,motivate-set,dagor,20000,4665.100806347573,4665.100806347573,73.96871168,58.373234199999935,30.739419,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0611_0020.json,dagor,true,true,0.02,10ms,1000us,16214us,18,false,false,0,false,0.001,10ms,10ms,0.02,9.682615757193975,12500us,true,100us,step,10ms,138772us,true,400,0.001,400,12500us,1000us,0.9402725344777285
0610_1930,motivate-get,breakwater,28000,1170.0376021441023,436.4363275288167,1200.4213435600002,951.1032196999998,74.20869,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-28000-0610_1930.json,breakwater,true,true,8.377796521051744,17us,29720us,10ms,20,false,false,0,false,1.8228921930051563,10ms,10ms,0.02,0.05,15185us,true,100us,step,10ms,2ms,true,400,0.001,1183,12500us,1000us,0.01
0610_1601,motivate-set,breakwater,30000,21214.90036335621,5457.82546380522,976.1262316000007,849.9241829999996,306.872603,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1601.json,breakwater,true,true,3.4556072704304777,3967us,34116us,10ms,20,false,false,0,false,5.587806341330127,10ms,10ms,0.02,0.05,34292us,true,100us,step,10ms,2ms,true,400,0.001,808,12500us,1000us,0.01
0610_1202,motivate-get,breakwaterd,12000,10701.90585086714,10682.9221542903,30.555165599999974,21.270017,7.41661,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-12000-0610_1202.json,breakwaterd,true,true,9.873027806416664,4947us,18100us,10ms,20,false,false,0,false,8.52203709658313,10ms,45230us,7.16324267765976,0.05,23536us,true,100us,step,10ms,2ms,true,1415,9.892631925098605,270,11335us,16898us,0.01
0610_2335,motivate-get,breakwaterd,16000,12036.810033033997,4571.379466350565,174.5114677,129.07188564999993,48.377607499999996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-16000-0610_2335.json,breakwaterd,true,true,4.801880451158127,4665us,12881us,10ms,20,false,false,0,false,25.207288874023742,10ms,55235us,1.0586457982971709,0.05,22585us,true,100us,step,10ms,2ms,true,3726,8.065554750541684,949,58031us,7468us,0.01
0610_2005,motivate-set,charon,16000,6009.687831324588,6009.687831324588,52.65947180000001,41.54363699999999,26.220507,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0610_2005.json,charon,true,true,0.02,10ms,1000us,10ms,20,false,true,334,false,0.001,70011us,10ms,0.02,0.05,12500us,true,6896us,linear,646us,2ms,true,400,0.001,400,12500us,1000us,0.01
0611_1624,S_102000854,plain,150,150.11720560348013,150.11720560348013,44.6442352,43.753318,42.600154,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-plain-parallel-capacity-150-0611_1624.json,plain,true,true,0.02,10ms,1000us,10ms,20,false,false,0,false,0.001,10ms,10ms,0.02,0.05,12500us,true,100us,step,10ms,2ms,true,400,0.001,400,12500us,1000us,0.01
0613_0855,search-hotel,breakwater,13000,245.2644906174852,0.0,1000.94980885,991.1788212499999,735.542301,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-13000-0613_0855.json,breakwater,true,true,0.25500104017669356,869us,5002us,10ms,20,false,false,0,false,12.9173644646232,10ms,10ms,0.02,0.05,1774us,true,100us,step,10ms,2ms,true,400,0.001,1,12500us,1000us,0.01
0610_1420,motivate-set,breakwater,30000,20597.518048653452,8338.343589004658,970.80173168,838.2159352,190.040879,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1420.json,breakwater,true,true,0.0,10000us,1000us,10ms,20,false,false,0,false,30.0,10ms,10ms,0.02,0.05,50000us,true,100us,step,10ms,2ms,true,400,0.001,1500,12500us,1000us,0.01
