timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,BREAKWATERD_RTT,BREAKWATER_LOAD_SHEDDING,LOAD_SHEDDING,LAZY_UPDATE,PRICE_STRATEGY,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_B,BREAKWATER_CLIENT_EXPIRATION,LATENCY_THRESHOLD,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_A,TOKEN_UPDATE_RATE,DAGOR_QUEUING_THRESHOLD,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_B,BREAKWATERD_SLO,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,DAGOR_BETA,BREAKWATER_TRACK_CREDIT,INTERCEPT,BREAKWATERD_LOAD_SHEDDING,DAGOR_ALPHA,PRICE_UPDATE_RATE,BREAKWATER_SLO,BREAKWATER_A,RATE_LIMITING,DAGOR_UMAX,BREAKWATER_RTT,interfaces,total_goodput,total_throughput
0620_1345,compose,charon,6000,412.72535765781424,0.0,996.13964335,927.69728675,376.100769,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-6000-0620_1345.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",9981.846755908053,13188.402057237621
0620_1345,home-timeline,charon,6000,3036.558896516618,2871.424228437301,128.79149508,100.7294842,75.459944,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-6000-0620_1345.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",9981.846755908053,13188.402057237621
0620_1345,user-timeline,charon,11000,4288.6064004814425,2916.8197087139315,6443.059197680001,889.0721606,26.899882,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-11000-0620_1345.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",9981.846755908053,13188.402057237621
0620_1346,reserve-hotel,breakwaterd,6000,5675.465090616004,5482.299710566929,23.996093270000003,12.518857849999996,2.705817,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwaterd-parallel-capacity-6000-0620_1346.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",7484.266434621173,7677.775087428145
0620_1346,search-hotel,breakwaterd,6000,2002.30999681214,2001.9667240542435,44.80789090000005,29.1839947,9.606609,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-6000-0620_1346.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",7484.266434621173,7677.775087428145
0620_1346,reserve-hotel,charon,10000,5299.253537739003,5103.566846841064,35.73046416000015,13.096567400000003,2.914458,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-charon-parallel-capacity-10000-0620_1346.json,191,1000us,True,True,True,linear,10ms,0.02,10ms,443us,10ms,0.001,109768us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,15478us,12500us,0.001,True,20,1000us,"('reserve-hotel', 'search-hotel')",7712.364236139061,7932.015570711004
0620_1346,search-hotel,charon,10000,2632.7620329720007,2608.7973892979967,89.09145074,69.19363424999995,20.2085495,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-10000-0620_1346.json,191,1000us,True,True,True,linear,10ms,0.02,10ms,443us,10ms,0.001,109768us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,15478us,12500us,0.001,True,20,1000us,"('reserve-hotel', 'search-hotel')",7712.364236139061,7932.015570711004
0620_1348,reserve-hotel,breakwaterd,7000,6994.342031811395,5754.893565594654,129.16735147999998,52.69198349999998,3.333547,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwaterd-parallel-capacity-7000-0620_1348.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",5754.893565594654,6994.342031811395
0620_1348,search-hotel,breakwaterd,7000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-7000-0620_1348.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",5754.893565594654,6994.342031811395
0620_1348,user-timeline,charon,12000,3366.405206242593,2215.575843135976,6088.512038260002,978.6570462999996,40.549847,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-12000-0620_1348.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",8606.444800154404,14513.950446038642
0620_1348,user-timeline,charon,7000,2769.5220460641885,2769.5220460641885,17.225046479999992,9.028220199999993,2.058001,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-7000-0620_1348.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",8606.444800154404,14513.950446038642
0620_1348,home-timeline,charon,12000,4012.113224263585,1675.1548014689952,4012.85065204,996.0290776,130.63817,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-12000-0620_1348.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",8606.444800154404,14513.950446038642
0620_1348,home-timeline,charon,7000,2472.3207567451364,1945.913166578442,137.27497619,117.21107705,83.3145735,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-7000-0620_1348.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",8606.444800154404,14513.950446038642
0620_1348,compose,charon,7000,70.13943095412071,0.0,997.42166038,981.5904794,704.415984,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-7000-0620_1348.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",8606.444800154404,14513.950446038642
0620_1348,compose,charon,12000,1823.449781769017,0.2789429068026643,5179.064167040001,4868.317777599999,679.855209,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-12000-0620_1348.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",8606.444800154404,14513.950446038642
0620_1350,compose,charon,8000,202.3507178368616,0.0,1003.4155599,992.809053,963.590863,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-8000-0620_1350.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",13249.444779314279,15750.65795479948
0620_1350,home-timeline,charon,8000,3292.252916722407,2723.0202607735714,164.76200854999996,127.01372515,76.40784500000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-8000-0620_1350.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",13249.444779314279,15750.65795479948
0620_1350,user-timeline,charon,13000,1933.6257758614377,1405.5002992947225,3511.1879814,888.9417330999997,7.7612905,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-13000-0620_1350.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",13249.444779314279,15750.65795479948
0620_1350,compose,charon,13000,391.95870829497767,23.66760977922545,4452.95450196,3949.2009542,713.9022125,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-13000-0620_1350.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",13249.444779314279,15750.65795479948
0620_1350,home-timeline,charon,13000,5224.109666070195,4390.896439453159,3588.66286096,617.8518727499999,4.2096105,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-13000-0620_1350.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",13249.444779314279,15750.65795479948
0620_1350,user-timeline,charon,8000,4706.360170013602,4706.360170013602,34.538114960000115,16.171274,2.942555,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-8000-0620_1350.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",13249.444779314279,15750.65795479948
0620_1352,user-timeline,charon,9000,7054.461534559933,6786.249572042656,287.62940577999984,82.13369339999997,11.0367995,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-9000-0620_1352.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",9332.249634389547,10288.5631057817
0620_1352,compose,charon,9000,66.35321298948631,0.0,1659.496153080003,1008.5150216,655.9762565,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-9000-0620_1352.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",9332.249634389547,10288.5631057817
0620_1352,home-timeline,charon,9000,3167.74835823228,2546.000062346891,174.0950801599999,123.74992805,83.10655349999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-9000-0620_1352.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",9332.249634389547,10288.5631057817
0620_1353,search-hotel,breakwaterd,9000,1875.994890238631,0.0,999.97370172,984.5045861,516.703915,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-9000-0620_1353.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",790.0605890855942,10621.692968579482
0620_1353,reserve-hotel,breakwaterd,9000,8745.69807834085,790.0605890855942,223.9087821900004,175.03007505,92.280758,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwaterd-parallel-capacity-9000-0620_1353.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",790.0605890855942,10621.692968579482
0620_1353,home-timeline,charon,14000,1886.7446679020804,1097.0571433485984,5043.490031839999,993.6311254,72.36598950000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-14000-0620_1353.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",2851.70408728014,5411.510092214117
0620_1353,compose,charon,14000,718.4252888406013,0.5070640787017536,5556.842386,4488.019843,702.041259,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-14000-0620_1353.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",2851.70408728014,5411.510092214117
0620_1353,user-timeline,charon,14000,2806.340135471436,1754.1398798528396,7391.229812280005,1012.1644352000036,32.949071,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-14000-0620_1353.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",2851.70408728014,5411.510092214117
0620_1355,reserve-hotel,breakwater,4000,1988.4090007483435,1984.551560375236,6.459377450000008,4.189005099999999,2.156211,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwater-parallel-capacity-4000-0620_1355.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('reserve-hotel', 'search-hotel')",3919.1570786065963,3923.014518979704
0620_1355,search-hotel,breakwater,4000,1934.6055182313603,1934.6055182313603,24.194756,16.855404999999998,7.035267,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-4000-0620_1355.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('reserve-hotel', 'search-hotel')",3919.1570786065963,3923.014518979704
0620_1355,search-hotel,breakwaterd,10000,13.96976429412476,0.0,227.87497325,224.49048675,176.7837275,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-10000-0620_1355.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",42.43812511206,372.764822059723
0620_1355,reserve-hotel,breakwaterd,10000,358.7950577655982,42.43812511206,60.153258770000015,52.6213465,33.203462,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwaterd-parallel-capacity-10000-0620_1355.json,0,13092us,True,True,False,step,10ms,3.6310444310901815,577us,100us,928us,3.5675847360051054,10ms,2ms,487,3.39684236573707,24426us,False,744,0.01,False,breakwaterd,True,0.05,10ms,49456us,0.9092782541675216,True,20,11954us,"('reserve-hotel', 'search-hotel')",42.43812511206,372.764822059723
0620_1355,compose,charon,10000,437.5694374514041,0.0,2346.9800846000003,998.144315,850.667711,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-10000-0620_1355.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",11478.581463404538,16263.16274640001
0620_1355,home-timeline,charon,10000,2783.7156806395537,2262.4541331575347,694.1969339400008,309.5151954,73.034998,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-10000-0620_1355.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",11478.581463404538,16263.16274640001
0620_1355,user-timeline,charon,15000,4203.1115656308775,2715.9667586536893,5158.017312490001,1015.72806855,35.808631,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-15000-0620_1355.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",11478.581463404538,16263.16274640001
0620_1355,home-timeline,charon,15000,3402.8136534818777,2103.3519762209594,3556.9562564398348,797.9617528,70.31733,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-15000-0620_1355.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",11478.581463404538,16263.16274640001
0620_1355,user-timeline,charon,10000,4499.535125465407,4396.376189903326,219.93799281999856,64.9611699,8.314831,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-10000-0620_1355.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",11478.581463404538,16263.16274640001
0620_1355,compose,charon,15000,936.4172837308912,0.4324054690297798,7152.24863935,4380.56740165,655.0168665,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-15000-0620_1355.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",11478.581463404538,16263.16274640001
0620_1357,reserve-hotel,breakwater,5000,2989.969508886845,2949.4558444829045,19.170421639999564,5.900842199999999,2.149726,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwater-parallel-capacity-5000-0620_1357.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('reserve-hotel', 'search-hotel')",5936.0614571429605,5976.575121546901
0620_1357,search-hotel,breakwater,5000,2986.605612660056,2986.605612660056,32.10634255999991,20.891993599999967,8.105096,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-5000-0620_1357.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('reserve-hotel', 'search-hotel')",5936.0614571429605,5976.575121546901
0620_1357,user-timeline,charon,11000,3806.284745304498,2459.6809038982665,6150.09740592,1198.7100834999917,30.771516,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-11000-0620_1357.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1357,user-timeline,charon,16000,3379.163163082928,1941.4542486556643,5910.149098459996,963.54858665,44.7765115,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-16000-0620_1357.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1357,home-timeline,charon,16000,2407.812666662371,1373.3874241093383,7115.577036079994,1087.6104138999997,76.565275,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-16000-0620_1357.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1357,compose,charon,11000,1123.960446687679,0.0,4244.2407557,3630.7754605,847.550939,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-11000-0620_1357.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1357,reserve-hotel,charon,1000,967.6904065855416,967.6904065855416,3.908817480000001,3.0638681999999986,2.298627,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-charon-parallel-capacity-1000-0620_1357.json,191,1000us,True,True,True,linear,10ms,0.02,10ms,443us,10ms,0.001,109768us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,15478us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1357,home-timeline,charon,11000,2618.4375282814217,1376.8409094899955,2920.362977649997,958.324428,91.9088675,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-11000-0620_1357.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1357,compose,charon,16000,1014.2080986621638,51.38016499826245,6479.50315166,5927.1807352,398.5955115,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-16000-0620_1357.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'user-timeline')",8170.434057737068,15317.557055266603
0620_1359,reserve-hotel,breakwater,6000,3707.33794017859,3630.298133913429,24.83116803999988,9.766284,2.840002,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwater-parallel-capacity-6000-0620_1359.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('reserve-hotel', 'search-hotel')",7464.349115804012,7541.388922069173
0620_1359,search-hotel,breakwater,6000,3834.050981890583,3834.050981890583,45.58211563999997,35.46691425,13.501881,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-6000-0620_1359.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('reserve-hotel', 'search-hotel')",7464.349115804012,7541.388922069173
0620_1359,user-timeline,charon,12000,3573.4028572605744,2254.0877124912968,5459.34547796,942.9855180000004,46.168311,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-12000-0620_1359.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'search-hotel', 'user-timeline')",7991.389302571393,10474.509562774045
0620_1359,reserve-hotel,charon,2000,1983.837710090285,1983.837710090285,4.714170640000001,3.200602999999998,2.101544,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-charon-parallel-capacity-2000-0620_1359.json,191,1000us,True,True,True,linear,10ms,0.02,10ms,443us,10ms,0.001,109768us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,15478us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'search-hotel', 'user-timeline')",7991.389302571393,10474.509562774045
0620_1359,compose,charon,12000,298.0394580797201,0.0,4740.368957349999,4344.4783555,932.9316255,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-12000-0620_1359.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,894us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'search-hotel', 'user-timeline')",7991.389302571393,10474.509562774045
0620_1359,search-hotel,charon,2000,1985.6653497664404,1985.6653497664404,13.596112870000011,9.443327749999998,6.2774835,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-2000-0620_1359.json,191,1000us,True,True,True,linear,10ms,0.02,10ms,443us,10ms,0.001,109768us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,15478us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'reserve-hotel', 'search-hotel', 'user-timeline')",7991.389302571393,10474.509562774045
