timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,LAZY_UPDATE,RATE_LIMITING,BREAKWATER_TRACK_CREDIT,DAGOR_QUEUING_THRESHOLD,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_LOAD_SHEDDING,BREAKWATER_RTT,PRICE_STRATEGY,PRICE_STEP,BREAKWATER_A,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_RTT,BREAKWATERD_INITIAL_CREDIT,CHARON_TRACK_PRICE,LOAD_SHEDDING,INTERCEPT,PRICE_UPDATE_RATE,TOKEN_UPDATE_RATE,BREAKWATER_INITIAL_CREDIT,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_A,BREAKWATER_SLO,BREAKWATERD_B,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_SLO,DAGOR_BETA,DAGOR_ALPHA,BREAKWATER_B,DAGOR_UMAX
0608_0826,motivate-set,breakwater,14000,5514.233493905606,5513.31897676913,55.64454471999997,38.5619612,24.834999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-14000-0608_0826.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0311,motivate-set,dagor,18000,5869.527378835582,5869.527378835582,47.78326241999999,34.82207814999999,24.540546499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-18000-0608_0311.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1409,motivate-get,breakwater,14000,8296.697588398809,8295.983209232065,19.611083799999978,13.005382799999992,5.572132,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-14000-0607_1409.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_1955,S_161142529,charon,12000,7804.839618822017,6533.171111165331,598.0968343000001,509.9871825,202.978985,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0609_1955.json,true,true,false,2ms,true,true,1000us,linear,150,0.001,10ms,1000us,400,false,true,charon,30000us,30000us,400,10ms,0.001,12500us,0.02,24670us,10ms,12500us,0.01,0.05,0.02,20
0609_1831,S_161142529,charon,12000,5301.5881688478175,5280.788699327421,318.17719088,221.38075379999933,78.532667,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0609_1831.json,true,true,false,2ms,true,true,1000us,linear,32,0.001,10ms,1000us,400,false,true,charon,21571us,23177us,400,10ms,0.001,12500us,0.02,330us,10ms,12500us,0.01,0.05,0.02,20
0609_1937,S_102000854,charon,12000,5100.03737065244,4967.461759513409,243.1318920000002,183.681494,50.960491,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-12000-0609_1937.json,true,true,false,2ms,true,true,1000us,linear,81,0.001,10ms,1000us,400,false,true,charon,26783us,17447us,400,10ms,0.001,12500us,0.02,1423us,10ms,12500us,0.01,0.05,0.02,20
0608_0002,motivate-get,dagor,10000,3271.931352086261,3271.931352086261,12.2335698,7.2820409999999995,5.241526,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0608_0002.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2258,motivate-get,breakwater,20000,11193.582647536581,11085.297603226198,39.61217341999999,28.012596999999996,9.120492,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-20000-0607_2258.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_1818,S_102000854,charon,12000,7144.864922428066,5938.369245463466,653.7473197900001,505.00848950000005,83.72260349999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-12000-0609_1818.json,true,true,false,2ms,true,true,1000us,linear,84,0.001,10ms,1000us,400,false,true,charon,21064us,10149us,400,10ms,0.001,12500us,0.02,9583us,10ms,12500us,0.01,0.05,0.02,20
0607_1557,motivate-set,charon,12000,4285.792208421886,4285.792208421886,35.456561840000006,29.517096199999997,24.316786,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-12000-0607_1557.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0055,motivate-set,breakwater,28000,9606.93297010573,8329.10609241627,822.93527,454.91159525,46.149276,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-28000-0608_0055.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0302,motivate-set,breakwater,26000,6267.551733590521,6174.036137155673,146.79665325000008,99.88522189999999,41.2698295,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0608_0302.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0320,motivate-get,charon,20000,8621.33743035226,8522.031825305332,41.79714824,24.367219099999996,7.739971,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0610_0320.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0232,motivate-set,dagor,30000,10802.348305950001,8803.798380176264,1110.4769069799997,646.8777036499998,58.434929499999996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_0232.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0100,motivate-set,charon,18000,4429.587121702853,4429.587121702853,41.59962673999997,33.69148379999999,24.651507,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0608_0100.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0347,motivate-get,dagor,10000,5999.761282163148,5999.761282163148,14.913563719999997,8.8526964,5.1831825,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0608_0347.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2038,motivate-set,dagor,26000,8561.552735405205,8558.107238654258,95.53385188000001,68.97500060000002,30.740345,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0607_2038.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1456,motivate-get,charon,26000,7258.034883151241,7233.538288177942,30.610272439999992,19.035756399999993,6.813531,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0607_1456.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0609_2224,S_149998854,breakwater,10000,177.09422364707436,87.62581239415934,995.48694727,971.33028045,666.397813,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0609_2224.json,false,true,false,2ms,true,true,1000us,step,0,30.0,10ms,1000us,400,false,true,breakwater,10ms,10ms,1,10ms,0.001,20000us,0.02,100us,1000us,12500us,0.01,0.05,3.0,20
0608_0128,motivate-get,breakwater,10000,4730.812823710342,4727.345158818542,19.423682279999962,11.095804799999993,5.149591,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-10000-0608_0128.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0500,motivate-set,breakwater,16000,6200.283362237065,6200.283362237065,45.93089765999999,37.3086051,25.263436,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-16000-0608_0500.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_1446,motivate-set,charon,10000,3730.1029532376124,3730.1029532376124,34.309439600000005,28.7165324,24.14966,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0607_1446.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0253,motivate-get,breakwater,12000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0608_0253.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0405,motivate-set,charon,16000,4526.134792979826,4526.134792979826,38.71614239999998,31.896306849999988,24.482314000000002,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0608_0405.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0452,motivate-get,charon,26000,7040.052479405342,7016.828787474675,31.640019640000038,20.914314,6.768157,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0608_0452.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0512,S_102000854,dagor,12000,2405.1699105603825,2405.1699105603825,62.540689420000014,52.78805954999999,43.489688,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-12000-0610_0512.json,false,true,false,86200us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,20000us,0.001,12500us,0.02,100us,10ms,12500us,0.0,0.0,0.02,5
0610_0453,S_149998854,dagor,10000,1428.161736539339,1428.161736539339,128.13620709,122.73516305,114.79506599999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-10000-0610_0453.json,false,true,false,77492us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,10751us,0.001,12500us,0.02,100us,10ms,12500us,0.0,2.0,0.02,14
0610_0438,motivate-set,charon,14000,3821.155013979947,3821.155013979947,40.91760215999998,33.86348900000001,25.016741,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-14000-0610_0438.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0427,motivate-get,dagor,18000,8752.64524741169,8532.852087672778,47.90935444000005,32.6599492,9.429825,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0610_0427.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_0551,motivate-get,dagor,16000,7417.82984319081,7336.9203221016205,40.79324869999999,26.6052635,7.173153,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-16000-0610_0551.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0442,motivate-set,charon,10000,3728.6848994130337,3728.6848994130337,34.19325011000001,28.749435199999997,24.1789695,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0442.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0831,motivate-set,breakwater,22000,8211.100686874364,8194.680729221538,81.4986395999999,57.9958605,28.54589,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0608_0831.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0149,S_149998854,breakwaterd,10000,1574.5159053711252,1574.5159053711252,197.20751936000008,175.1728037,117.364839,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-10000-0610_0149.json,false,true,false,2ms,true,true,14378us,step,0,20.729688670527914,54915us,5389us,2403,false,true,breakwaterd,10ms,10ms,365,10ms,3.1832280950645897,21959us,2.3545609183922958,100us,4499us,57729us,0.01,0.05,6.773646863654683,20
0607_2355,motivate-set,breakwater,22000,8017.097669226501,8016.792890695345,63.60513291999997,49.995558249999995,29.647718500000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0607_2355.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0145,S_102000854,breakwaterd,12000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0610_0145.json,false,true,false,2ms,true,true,18100us,step,0,8.52203709658313,45230us,16898us,1415,false,true,breakwaterd,10ms,10ms,270,10ms,9.892631925098605,23536us,7.16324267765976,100us,4947us,11335us,0.01,0.05,9.873027806416664,20
0607_1439,motivate-set,breakwater,18000,5782.683261093703,5782.683261093703,49.08780653000006,37.56084459999999,25.612600999999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0607_1439.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0620,motivate-get,breakwater,12000,7151.19314501712,7150.377531981462,19.21449884000001,12.428579499999993,5.327697,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0608_0620.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0901,motivate-get,charon,26000,7589.1142656274,7560.431257226453,32.59238824999998,21.542377849999948,6.9590745,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0608_0901.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_1855,motivate-get,dagor,26000,6688.393081899674,2430.562970411973,3745.8238801199927,717.3947406500001,61.865718,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-26000-0607_1855.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0026,motivate-set,breakwaterd,26000,8143.198674673181,6519.733490575498,505.99276743999985,322.5426011999998,70.112759,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-26000-0608_0026.json,false,true,false,2ms,true,true,18100us,step,0,8.52203709658313,45230us,16898us,1415,false,true,breakwaterd,10ms,10ms,270,10ms,9.892631925098605,23536us,7.16324267765976,100us,4947us,11335us,0.01,0.05,9.873027806416664,20
0610_0418,S_149998854,dagor,10000,560.1418471785021,372.4816554812338,997.3138040800001,974.9639644,480.695177,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-10000-0610_0418.json,false,true,false,62607us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,13565us,0.001,12500us,0.02,100us,10ms,12500us,0.7832174323931946,1.0084947688184391,0.02,11
0608_0703,motivate-get,breakwater,14000,8013.082483813016,8010.126980645735,22.90153975,15.03120625,5.5990985,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-14000-0608_0703.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_2105,S_161142529,breakwater,12000,7928.412731068934,3562.4461393424267,828.1824712000004,723.5231065,373.796294,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0609_2105.json,false,true,false,2ms,true,true,3357us,step,0,1.4747194778410149,10ms,1000us,400,false,true,breakwater,10ms,10ms,220,10ms,0.001,2829us,0.02,100us,574us,12500us,0.01,0.05,0.16008763535124115,20
0607_1434,motivate-get,charon,12000,6242.550775864263,6242.550775864263,15.258066480000004,9.645803999999998,5.209927,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-12000-0607_1434.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0017,motivate-set,breakwater,16000,6130.290868664891,6130.290868664891,52.601308960000004,40.21962704999999,25.8263435,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-16000-0608_0017.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0107,motivate-set,dagor,24000,7118.592727809485,7108.677971444895,93.18436682999999,70.97079609999999,34.4630145,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-24000-0608_0107.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_0404,S_149998854,dagor,10000,192.8980428504966,118.49304390336846,694.78348252,683.0720114,535.76509,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-10000-0610_0404.json,false,true,false,69102us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,2537us,0.001,12500us,0.02,100us,10ms,12500us,2.403843974243084,1.6999355264582188,0.02,16
0610_0545,S_102000854,dagor,12000,1195.3180356377359,1195.3180356377359,61.488499590000025,51.8839222,41.610397500000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-dagor-parallel-capacity-12000-0610_0545.json,false,true,false,30921us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,8854us,0.001,12500us,0.02,100us,10ms,12500us,0.6330217991373405,0.07020707794208914,0.02,10
0607_2101,motivate-get,dagor,18000,611.4571086230161,611.3549607598984,18.857967549999984,12.946433,5.739988,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0607_2101.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0500,motivate-get,breakwater,16000,9002.675417458257,8974.379200855807,27.995609119999994,18.64551925,6.3862755,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-16000-0608_0500.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0031,S_149998854,breakwaterd,10000,3481.802373904474,3481.802373904474,416.8143558499998,332.2366896,172.675919,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-10000-0610_0031.json,false,true,false,2ms,true,true,4232us,step,0,8.633260157590462,61670us,12196us,734,false,true,breakwaterd,10ms,10ms,679,10ms,4.9157315928033825,14011us,0.5336254511708038,100us,97us,58983us,0.01,0.05,1.3002857211827767,20
0608_0128,motivate-set,breakwater,10000,3370.8982601062503,3370.8982601062503,45.181983519999925,31.91736899999999,24.209918,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0608_0128.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0253,motivate-set,breakwater,12000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-12000-0608_0253.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_0226,motivate-set,breakwater,6000,5996.68388047929,5996.68388047929,27.48455661,25.749048449999997,23.957980499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-6000-0607_0226.json,false,true,false,2ms,true,true,30000us,step,0,0.0,10ms,1000us,400,false,true,breakwater,10ms,10ms,1,10ms,0.001,20000us,0.02,100us,1000us,12500us,0.01,0.05,1.5877270910493868,20
0608_0302,motivate-get,breakwater,26000,7796.607979350916,2910.743067791754,576.1936187999997,329.18478600000003,52.243903,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0608_0302.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_2036,S_161142529,breakwater,12000,8554.719981202428,5124.640196254609,772.3013078999998,660.9099362000001,289.9440345,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0609_2036.json,false,true,false,2ms,true,true,2253us,step,0,0.4211608157857013,10ms,1000us,400,false,true,breakwater,10ms,10ms,1452,10ms,0.001,2800us,0.02,100us,800us,12500us,0.01,0.05,0.5943044672546364,20
0607_1550,motivate-set,charon,22000,4965.7555731939465,4965.7555731939465,47.54422921999983,35.253912899999996,25.0380125,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-22000-0607_1550.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0609_2238,S_149998854,breakwater,10000,3214.6763901076956,2862.6643988824812,961.07564936,842.2746946999999,168.573072,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0609_2238.json,false,true,false,2ms,true,true,22413us,step,0,0.13851582061902956,10ms,1000us,400,false,true,breakwater,10ms,10ms,805,10ms,0.001,18910us,0.02,100us,512us,12500us,0.01,0.05,2.4630396018098226,20
0608_0806,motivate-get,dagor,26000,2050.0617315650393,1144.9921473855536,904.7133499699987,521.3314739499992,32.2403495,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-26000-0608_0806.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2052,motivate-get,dagor,24000,11843.732202501242,10939.002659254618,74.81742752999966,46.9390248,10.663929,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-24000-0607_2052.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2024,motivate-set,dagor,26000,6356.775584254804,6222.904027946395,155.72741151999998,105.35565599999998,43.422845,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0607_2024.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2355,motivate-get,breakwater,22000,11600.029013608812,11331.142329118527,50.910827019999786,33.0200232,11.875233,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-22000-0607_2355.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
